76,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,0,2,1,0,0,1,0,0,0,1,1
77,0,1,0,0,1,1,1,2,1,1,2,1,0,2,2,0,2,1,0,0,1,0,0,0,1,6
79,0,1,1,0,1,0,0,2,0,0,1,0,1,1,2,0,2,1,0,0,1,0,0,0,2,5
80,0,1,1,0,1,0,0,1,0,1,1,1,2,1,1,0,2,1,0,0,1,0,0,0,0,4
86,0,0,1,0,0,1,0,1,1,1,0,0,1,2,2,0,0,1,0,0,1,0,0,0,1,1
94,0,0,1,0,0,2,0,0,1,2,1,0,2,1,1,0,2,1,1,0,0,0,0,0,1,0
97,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,2,0,0,1,0,0,0,0,1,0
98,0,1,0,1,1,2,0,2,2,2,2,0,1,2,1,1,1,0,0,1,0,0,0,0,2,7
100,0,0,1,0,0,0,0,1,2,0,2,0,0,1,1,1,0,1,0,0,1,0,0,0,1,5
106,0,1,1,0,0,1,1,1,1,0,0,0,1,1,2,1,2,1,1,0,0,0,0,0,1,4
107,0,1,1,1,1,2,2,2,2,1,1,0,0,2,2,2,1,1,0,0,1,0,0,0,2,6
108,0,0,0,0,0,2,1,2,2,2,2,1,1,1,2,0,2,1,0,0,1,0,0,0,1,3
115,0,0,1,0,0,2,0,1,1,1,2,1,2,2,2,1,2,1,0,0,1,0,0,0,1,3
119,0,0,1,1,1,1,0,1,0,1,0,0,2,1,2,0,0,1,0,0,1,0,0,0,2,0
120,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0
123,0,1,1,0,0,2,0,0,2,1,0,0,0,2,2,0,2,1,0,0,1,0,0,0,2,0
124,0,0,1,0,0,2,0,2,1,1,2,1,2,2,2,1,2,0,0,1,0,0,0,0,2,7
131,0,1,1,1,1,2,0,2,2,2,2,2,0,1,1,1,1,1,0,0,1,0,0,0,1,7
132,0,1,0,0,0,2,0,1,2,1,2,2,1,2,2,0,2,0,0,0,0,0,1,0,1,6
137,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,2,1,0,0,1,0,0,0,1,4
139,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,1,1
140,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,1,1,0,0,1,0,0,0,1,3
148,0,0,1,0,0,2,0,0,0,1,0,0,2,1,1,0,2,0,0,0,0,1,0,0,2,6
150,0,1,0,1,1,2,0,1,2,1,0,0,2,1,1,0,2,1,0,0,1,0,0,0,2,6
152,0,0,1,1,0,2,0,0,0,1,0,0,2,2,2,1,1,0,0,0,0,0,0,1,2,3
154,0,0,1,0,1,0,0,1,0,0,0,0,2,1,2,1,2,1,0,0,1,0,0,0,1,2
156,0,0,0,1,1,2,2,2,2,2,2,2,0,1,2,1,1,0,0,1,0,0,0,0,1,6
157,0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,1,2,1,0,0,1,0,0,0,1,1
159,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,1,0,0,1,0,0,0,1,2
160,0,0,0,0,1,1,0,2,1,1,2,1,1,1,1,1,2,0,0,0,0,0,1,0,1,4
163,0,1,1,0,1,2,0,2,1,1,1,1,0,2,2,2,1,0,0,0,0,1,0,0,1,7
165,0,0,0,1,1,2,0,1,1,1,2,2,0,1,2,0,2,1,0,0,1,0,0,0,1,7
166,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
169,0,1,1,0,0,2,0,1,1,2,1,2,0,1,2,1,0,1,0,0,1,0,0,0,1,3
170,0,0,1,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,0
171,0,0,1,0,0,2,0,1,0,0,0,1,2,1,2,0,2,0,0,1,0,0,0,0,1,7
172,0,0,1,0,0,0,1,1,0,0,1,0,2,1,1,0,1,1,1,0,0,0,0,0,1,3
174,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0
176,0,1,0,0,1,2,0,2,0,0,0,0,2,1,2,0,2,1,0,0,1,0,0,0,1,4
177,0,1,0,1,1,2,0,2,2,1,2,1,2,2,2,1,2,0,0,0,0,0,1,0,2,7
180,0,0,1,0,0,2,0,1,2,2,2,2,0,1,2,0,2,1,0,0,1,0,0,0,1,5
187,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,2,1,1,0,0,0,0,0,1,1
188,0,0,1,1,1,1,0,2,2,1,1,0,2,1,1,2,2,1,1,0,0,0,0,0,2,6
189,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0
190,0,0,1,0,1,2,0,1,1,1,2,2,2,2,2,1,2,1,0,0,1,0,0,0,1,3
191,0,0,0,0,0,1,0,2,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,5
192,0,0,1,0,0,2,0,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,1,0,1,5
193,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,0,0,0,0,0,1,0,2,3
195,0,0,1,0,1,2,0,2,1,2,2,2,1,1,2,2,2,1,0,0,1,0,0,0,1,4
196,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,2
199,0,1,0,0,1,2,0,2,1,2,1,0,0,1,1,0,2,0,0,0,0,0,0,1,2,7
201,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,1
202,0,0,1,0,1,0,1,1,1,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0
205,0,0,0,0,1,2,0,2,2,2,2,2,1,1,2,1,2,1,0,0,1,0,0,0,1,5
208,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,4
212,0,1,0,0,0,2,0,1,2,2,2,2,1,1,2,0,2,1,0,0,1,0,0,0,0,2
213,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,1,0
215,0,0,1,1,1,1,0,1,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,2,3
218,0,0,1,0,1,0,0,1,1,1,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0
221,0,0,0,0,0,1,0,1,0,1,1,0,0,1,2,0,2,1,0,0,1,0,0,0,0,1
222,0,1,1,0,0,2,1,2,2,2,2,1,2,1,2,0,2,0,0,1,0,0,0,0,1,6
