33,0,0,0,1,0,2,0,0,1,0,1,1,0,1,2,0,2,1,0,0,1,0,0,0,1,0
34,1,0,0,0,0,2,0,1,1,2,1,2,2,1,2,2,2,1,0,0,1,0,0,0,1,3
35,1,0,0,1,0,0,1,2,1,2,0,1,0,1,2,0,2,1,0,0,1,0,0,0,2,6
36,1,0,0,0,0,2,0,2,1,1,1,1,1,2,2,1,2,1,0,0,1,0,0,0,1,5
37,1,0,1,0,1,1,1,2,0,0,2,1,2,2,2,1,2,1,0,0,1,0,0,0,1,4
38,1,1,1,0,0,2,0,0,2,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,4
39,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2
40,0,0,0,0,1,0,0,2,0,2,2,1,0,1,1,2,2,1,0,0,1,0,0,0,1,6
41,0,1,1,0,0,2,1,2,1,2,2,2,0,2,2,1,2,0,0,0,0,1,0,0,2,5
42,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,1
43,1,1,0,0,0,0,0,0,2,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
44,0,0,1,0,0,2,0,0,1,2,2,1,0,1,2,0,0,1,1,0,0,0,0,0,1,2
45,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,1,0
46,0,0,1,0,0,0,0,0,0,1,1,2,2,2,1,0,0,1,1,0,0,0,0,0,1,5
47,1,0,1,0,0,0,1,1,1,0,1,1,0,2,2,0,0,1,0,0,1,0,0,0,1,5
48,1,1,0,0,0,2,0,1,2,2,2,1,0,2,2,2,1,1,1,0,0,0,0,0,2,6
49,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0
50,1,1,0,0,0,0,0,1,1,2,0,0,0,2,2,0,1,1,1,0,0,0,0,0,2,4
51,0,0,1,0,0,0,0,2,1,1,0,2,2,2,2,0,1,1,1,0,0,0,0,0,1,7
52,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,3
53,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,2,5
54,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0
55,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,0,1,5
56,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,2,3
57,0,1,0,1,1,2,0,1,1,1,0,0,1,1,0,1,2,1,1,0,0,0,0,0,2,7
58,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0
59,1,0,0,1,1,2,0,1,0,0,1,0,2,1,1,1,2,0,0,1,0,0,0,0,2,7
60,0,0,0,1,1,2,1,2,1,1,2,0,0,1,2,1,2,0,0,0,0,0,0,1,1,6
61,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1
62,0,0,1,0,0,2,0,1,0,0,0,0,2,1,1,1,2,1,1,0,0,0,0,0,2,1
63,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0
64,1,0,1,0,0,2,0,1,1,1,2,1,0,1,2,1,2,1,0,0,1,0,0,0,1,4
65,0,0,1,0,1,1,0,1,2,1,2,2,2,1,2,0,2,1,0,0,1,0,0,0,1,2
66,1,1,0,0,0,0,0,1,1,2,2,2,1,1,2,1,2,1,0,0,1,0,0,0,1,4
67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,1,0
68,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0
69,1,0,1,0,1,2,0,2,2,1,1,2,2,1,2,2,0,0,0,1,0,0,0,0,2,7
70,1,1,1,0,0,2,0,0,2,1,2,0,1,2,2,0,2,1,0,0,1,0,0,0,1,0
71,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0
72,0,1,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0
73,0,1,0,0,0,0,0,1,1,1,2,0,1,1,1,0,2,1,0,0,1,0,0,0,1,1
74,0,0,1,0,0,0,0,1,1,1,0,1,0,1,2,0,2,1,1,0,0,0,0,0,1,2
75,0,0,0,0,0,2,0,0,2,1,2,1,1,2,1,0,2,0,0,1,0,0,0,0,1,0
76,0,0,0,0,1,2,0,1,2,2,2,1,0,2,2,1,2,0,0,0,0,0,1,0,2,6
77,1,0,0,0,1,2,1,2,1,2,1,1,0,1,2,2,2,1,0,0,1,0,0,0,0,6
78,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,2
79,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,1,7
80,1,0,1,1,1,2,0,0,1,1,0,0,2,2,2,0,1,1,1,0,0,0,0,0,2,0
81,1,0,0,0,0,2,0,1,2,2,2,2,0,2,2,1,2,1,0,0,1,0,0,0,1,2
82,0,0,1,0,1,1,1,2,0,1,1,2,0,1,2,0,1,1,0,0,1,0,0,0,1,0
83,1,1,1,0,0,2,0,2,1,2,1,0,0,2,2,0,2,1,0,0,1,0,0,0,1,6
84,0,0,1,0,0,1,0,1,0,1,1,0,2,2,2,0,0,1,0,0,1,0,0,0,0,4
85,1,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,2,1,0,0,1,0,0,0,1,2
86,1,1,1,0,1,2,0,1,2,1,2,1,0,2,2,0,2,1,0,0,1,0,0,0,1,1
87,0,0,1,0,0,2,0,2,0,0,0,0,2,2,2,1,2,1,0,0,1,0,0,0,1,7
88,1,0,0,1,0,0,0,2,1,1,1,1,0,2,2,1,2,1,1,0,0,0,0,0,1,3
89,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,1
90,1,0,1,0,1,0,0,1,0,1,0,0,1,1,2,0,2,1,0,0,1,0,0,0,1,2
91,1,0,1,0,1,0,0,1,0,0,0,1,2,1,2,0,2,1,0,0,1,0,0,0,1,1
92,0,0,1,0,1,2,0,2,0,1,0,0,2,2,2,1,2,0,0,0,0,0,1,0,2,4
93,0,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,6
94,1,0,1,1,0,2,0,1,1,1,0,2,0,1,2,0,1,1,0,0,1,0,0,0,1,1
95,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,3
96,1,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
97,0,0,1,0,0,2,0,1,1,1,0,1,2,2,2,0,1,1,0,0,1,0,0,0,1,6
98,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
99,1,1,1,1,0,2,0,1,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,2,4
